TIC ID,Period (days),Predicted Mass (M_Earth),Stellar Teff (K),Stellar Radius (R_Sun),Stellar Mass (M_Sun),Stellar log(g) (cm/s2),Stellar Distance (pc),TESS mag
217980791.00 ,2.6607389,317,6090.2,1.27,1.14,4.28,560.429,12.4789
129108133.00 ,4.9564809,73.06,5511,0.96,0.97,4.46,518.031,13.2516
423903685.00 ,4.0938735,317,5489,1.55,0.96,4.04,546.747,12.266
115683877.00 ,6.3765906,83.25,5433,1.8,0.95,3.91,923.907,13.1564
404488903.00 ,3.9921399,97.05,5885,1.38,1.07,4.19,912.432,13.3616
372178596.00 ,4.5803096,317,5770,2.1,1.03,3.81,1121.67,13.1289
402740809.00 ,1.5801759,63.85,4547,0.98,0.716,4.31,320.803,12.95
371573539.00 ,8.3753156,86.61,6134.6,1.76,1.16,4.01,501.221,11.351
195606729.00 ,13.3562254,54.57,6122,1.27,1.16,4.3,567.759,12.4814
434186655.00 ,1.3094686,124.65,3818,0.66,0.635281,4.6,209.656,13.5156
312289279.00 ,1.4354814,39.87,6008,2.27,1.11,3.77,590.69,11.5561
117068362.00 ,4.2005957,89.18,7803,1.67,1.85,4.26,950.289,12.1566
411343008.00 ,3.6720231,317,6158,1.23,1.17,4.32,723.473,12.9172
301986302.00 ,2.301919,103.92,4654,0.79,0.74,4.51,258.643,12.8213
120051913.00 ,1.6029811,93.5,6049,1.52,1.13,4.13,504.806,11.8355
117072799.00 ,12.6885127,317,7710,1.45,1.81,4.37,938.702,12.5126
86005116.00 ,0.4916402,96.36,3522,0.46,0.461082,4.77,221.034,14.9131
404456775.00 ,3.0444485,59.65,3413,0.47,0.462804,4.77,180.96,14.5372
422037524.00 ,4.1846077,87,5714.9,1.12,1.02,4.35,650.131,13.2906
294904059.00 ,40.7401072,317,5081,0.88,0.851,4.48,286.532,12.4261
188001223.00 ,5.7415661,87.47,6051,1.42,1.13,4.19,716.394,12.8566
164260243.00 ,1.8478843,317,7218.8,1.65,1.62,4.21,499.081,10.9837
422457210.00 ,9.9754699,317,5472,1,0.96,4.42,442.143,12.7912
239542854.00 ,3.6948038,75.18,4376,0.75,0.684,4.52,203.52,12.6951
287863314.00 ,4.3172876,68.3,3744,0.63,0.612415,4.63,262.682,14.2349
190822775.00 ,1.8021196,116.81,6012,1.1,1.111,4.4,413.383,12.128
330665027.00 ,6.7080688,80.19,6174,1.79,1.179,4,534.326,11.5534
10593553.00 ,5.0809743,317,6071.2,1.97,1.13,3.9,735.685,11.9966
193979250.00 ,17.9661374,88.78,6891,2.2,1.5,3.93,688.605,11.5337
51637609.00 ,2.709631,317,5838,1.47,1.05,4.12,535.689,12.1088
67478724.00 ,3.7473877,107.83,5876,2.18,1.06,3.79,492.525,11.0537
26583436.00 ,6.1429164,44.1,6291.9,1.38,1.23,4.25,869.253,13.0091
416486384.00 ,3.8753785,317,4637,2.98,,,786.433,13.0745
164280385.00 ,3.5257269,43.73,5638.1,1.23,1,4.26,718.342,13.2513
258738570.00 ,4.1877227,122.68,5543,1.05,0.98,4.39,363.425,12.1384
298776943.00 ,9.6422713,110.55,4799,0.75,0.78,4.58,341.972,13.3976
331456189.00 ,3.89989,317,6076,1.41,1.14,4.2,635.864,12.7145
314649737.00 ,5.8878118,99.18,5925,1.08,1.08,4.41,502.874,12.6685
257056367.00 ,19.2445211,317,6203,1.25,1.19,4.32,809.109,13.2368
452743735.00 ,2.7432173,317,6087,1.27,1.14,4.29,761.754,13.0636
199162630.00 ,2.7649802,77.3,7776,1.78,1.84,4.2,873.578,11.8563
97249514.00 ,4.7783263,116.08,5622,2,1,3.84,922.871,12.8026
351864831.00 ,8.7311119,86.6,6047,1.69,1.12,4.03,912.735,12.9591
257207557.00 ,3.6153701,122.12,5516,1.13,0.969,4.32,334.216,11.8836
346077232.00 ,6.3720834,100.45,6390,1.5,1.28,4.19,774.276,12.7875
345333936.00 ,1.4252334,81.72,6033,1.35,1.12,4.23,543.454,12.4033
251894891.00 ,5.5133822,104.9,5785,1.46,1.04,4.13,758.848,13.4144
469702377.00 ,4.7061119,20.24,5660,1,1.005,4.44,300.589,12.1075
63844530.00 ,5.5867425,113.26,5444,1.02,0.95,4.4,497.836,13.2903
440636649.00 ,3.5595352,23.91,5669,0.94,1.007,4.5,261.749,11.6283
197743152.00 ,3.7752321,82,5585,1.22,0.986,4.26,303.581,11.4105
194234471.00 ,3.563037,40.16,4490,0.85,0.705,4.43,217.319,12.545
387933822.00 ,2.8953095,107.79,6526,1.98,1.34,3.97,932.053,12.6449
176861415.00 ,8.6738593,106.71,6446,1.72,1.31,4.09,1013.07,12.863
155258153.00 ,3.1989808,41.42,6442.9,1.54,1.304,4.18,330.476,10.5489
330944099.00 ,3.6119975,73.8,5979,1.03,1.1,4.46,578.849,13.4836
196261799.00 ,3.7294859,69.55,5719.9,1.24,1.02,4.26,549.225,12.5814
202514659.00 ,3.6166109,127.92,8143,1.85,1.99,4.2,937.243,11.7644
302201081.00 ,3.8311803,28.16,5366,0.9,0.929,4.5,146.254,10.6336
44621795.00 ,3.1923193,126.67,6003,1.83,1.11,3.96,554.658,11.6166
455727012.00 ,2.9172231,53.14,4843,,,,,12.12
422223456.00 ,2.8979408,103.66,7767,1.97,,,569.89,11.4737
437756191.00 ,25.1745344,37.04,5776.9,1.41,1.035,4.16,245.424,10.5505
325410269.00 ,4.0673088,114.05,6333,1.24,1.25,4.35,685.554,12.8643
154351773.00 ,3.9089363,317,5800,1.87,1.04,3.91,923.266,13.1349
154576989.00 ,13.1471808,67.06,5670,1.18,1.01,4.3,544.396,12.8939
432422552.00 ,9.7712443,317,5294,0.79,0.91,4.61,243.593,12.1134
326475995.00 ,5.2266285,317,6205,2,1.192,3.91,696.374,11.9806
200606486.00 ,0.747693,31.52,4825,0.86,0.782,4.47,314.979,12.9672
326116570.00 ,7.8580085,317,6406,3.5,1.29,3.46,1093.37,11.707
25758870.00 ,10.3473602,73.14,5672,1.14,1.01,4.33,510.917,12.6474
173671381.00 ,3.6444426,317,5407,1.88,0.94,3.86,849.122,13.0803
430751891.00 ,2.3921761,101.76,5817,1.63,1.05,4.04,628.024,12.3642
314088020.00 ,7.0346299,317,8294,2.44,2.04,3.97,1183.88,12.4954
431114892.00 ,2.0323202,317,8011,1.68,1.93,4.27,1459.35,13.0454
428317266.00 ,29.5406035,84.36,6315,0.94,1.243,4.58,322.084,12.0152
375116172.00 ,3.0365848,317,5928,2.06,1.08,3.84,837.654,13.1013
202283090.00 ,5.1570194,99.63,4476.1,0.89,0.702,4.38,159.96,11.702
252585354.00 ,2.4784193,106.19,6115,1.69,1.15,4.04,1093.22,13.2805
325653071.00 ,19.6518502,58.14,6359,1.56,1.264,4.15,358.734,10.7981
456910600.00 ,9.8326403,37.44,5966.4,1.41,1.09,4.18,606.891,12.5316
150907983.00 ,9.4321076,85.72,6704,1.43,1.42,4.28,615.666,12.0861
288144647.00 ,3.8553342,21.69,3909,0.6,0.587363,4.65,133.122,12.6758
66726479.00 ,1.5554236,114.27,5318,1.01,0.916,4.39,498.044,13.2049
352147273.00 ,8.555965,23.3,3376,0.44,0.44118,4.79,83.7373,13.104
176789447.00 ,3.8857292,123.98,6084,1.79,1.14,3.99,1027.44,13.0145
53874375.00 ,3.0922512,317,3661,0.68,0.646368,4.59,313.996,14.3279
66788350.00 ,3.3338016,317,7894,2.17,1.89,4.04,960.874,11.6181
437736517.00 ,4.6071277,79.75,4928,0.82,0.81,4.52,314.824,12.9192
252610172.00 ,4.3518774,98.71,6496.3,1.61,1.33,4.15,891.159,12.6848
406783172.00 ,24.8366994,55.69,6334,0.89,1.252,4.63,391.594,12.735
202087931.00 ,9.8538051,116.35,5634,1.11,1,4.35,581.095,13.0754
431660224.00 ,3.7069545,108.67,6643,1.49,1.397,4.23,377.069,11.1585
202282233.00 ,6.6283182,68.16,5528,1.35,0.97,4.16,631.946,12.8741
150902766.00 ,7.8209807,317,5917,0.71,1.08,4.76,374.957,12.8967
405532603.00 ,3.3045926,108.48,6102,1.38,1.15,4.22,403.61,11.4715
430431091.00 ,4.1533998,317,6866,2.11,1.49,3.96,1556.04,13.2587
125489084.00 ,5.7419523,70.14,5396,1.26,0.94,4.21,676.128,13.3351
319294834.00 ,6.0749198,72.77,5643,1.43,1,4.13,563.864,12.483
249776059.00 ,1.1797412,96.64,6393,1.55,1.28,4.16,960.615,12.9847
15654898.00 ,3.7812464,21.86,5209,0.99,0.886,4.4,278.827,12.0227
437740083.00 ,5.6020298,88.92,5750.6,1.44,1.03,4.14,328.625,11.0999
276250096.00 ,3.5653226,8.73,5715,1,1.019,4.45,181.395,10.7106
431216437.00 ,2.5553078,317,5739.2,1.3,1.025,4.22,230.559,10.5508
446157122.00 ,3.214993742,0.68,3106,0.236457005,0.206352,5.00517,22.1852,12.133
388505345.00 ,6.778640334,124.67,7665,2.594399929,1.795,3.86,187.612,7.7085
418301643.00 ,24.09163407,15.6,6675,1.494349957,1.411,4.24,216.838,9.62005
154304816.00 ,3.852893309,317,6306,1.355949998,1.24,4.267,701.295,12.7841
456260074.00 ,1092.002299,10.03,4813,0.751037002,0.78,4.57884,47.9491,9.0449
456260074.00 ,15.57391425,7.22,4813,0.751037002,0.78,4.57884,47.9491,9.0449
455737331.00 ,1076.609417,8.02,5848,1.087520003,1.056,4.38886,121.523,9.51477
52005579.00 ,25.52295272,0.79,3376,0.269427001,0.242168,4.9613,12.21,10.1769
307734818.00 ,2.1077445,97.95,3954,0.65,0.624949,4.61,244.588,13.7607
287152495.00 ,9.234734841,2.51,4902,0.744485021,0.802,4.59853,163.316,11.6807
432758245.00 ,1.536113682,6.51,5317,0.885814011,0.916,4.50528,131.686,10.4564
261135533.00 ,0.238182334,0.85,3423,0.369076997,0.356208,4.85554,20.3167,10.4458
373017793.00 ,7.994550277,11.96,6088,1.302330017,1.141,4.27,218.299,10.2602
237204346.00 ,6.545201442,7.07,6353,1.318639994,1.262,4.29887,287.03,10.6713
435878153.00 ,0.557086892,1.95,3392,0.38015601,0.368918,4.84507,44.0959,12.0398
294497466.00 ,3.2376482,27.23,10023,2.19,2.57,4.17,606.267,10.2279
60984804.00 ,2.3898191,6.04,7707,1.96,1.812,4.11,113.102,7.11719
181748381.00 ,5.4920894,58.5,6090,1.53,1.14,4.12,267.542,10.4441
180575165.00 ,1.4945947,8.19,9532,1.75,2.43,4.34,441.135,9.9551
293547742.00 ,3.0178746,0.76,4717,0.71,0.76,4.61,46.2588,9.1348
291471222.00 ,5.6928845,13.95,6610,2.47,1.38,3.79,437.146,10.1972
344927749.00 ,5.7935446,2.99,6387.1,1.37,1.28,4.27,71.8401,7.4829
193023697.00 ,2.7895524,0.92,5039,0.74,0.84,4.62,42.6435,8.5953
296737508.00 ,733.9910938,20.81,5699.6,1.27,1.015,4.24,118.021,9.19706
434477274.00 ,2.895915331,125.63,6249,1.410150051,1.21,4.22232,629.506,12.2659
168281028.00 ,4.37446138,34.28,5677,1.115630031,1.01,4.34735,343.525,11.8134
192976435.00 ,4.228362035,317,6001,1.564960003,1.11,4.09439,819.375,12.8122
134528212.00 ,1.604161606,317,5780,1,,4.438,705.238,13.7025
33303538.00 ,2.514140588,317,6880,1.824959993,1.49,4.08875,476.194,10.7852
142211778.00 ,3.052057025,122.07,5726,1.387079954,1.02,4.16246,1096.19,13.9069
465933345.00 ,1.110905282,99.35,6498.6,2.332380056,1.39,3.67,502.979,10.4819
49043968.00 ,6.246225205,119.29,6132,1.141720057,1.16,4.38741,362.087,11.6337
397362481.00 ,6.207472032,0.83,4633.87,0.630715013,0.74,4.70763,12.7781,6.7213
397362481.00 ,4.465347099,0.63,4633.87,0.630715013,0.74,4.70763,12.7781,6.7213
462206806.00 ,3.373350648,317,5704,1.098659992,1.02,4.36494,362.374,11.9905
157230659.00 ,7.533765702,79.6,5869,1.529049993,1.06,4.09453,446.442,11.6634
449951606.00 ,5.1681189,117.89,8254,3.44,2.03,3.67,860.379,10.3879
370877263.00 ,15.9865424,32.44,6429,1.28,1.3,4.34,199.531,9.927
152569268.00 ,1.0542548,8.2,4160.1,0.87,0.65,4.37,57.7451,9.9542
370009806.00 ,12.4751573,3.34,6055,1.09,1.13,4.41,113.881,9.1848
361218772.00 ,51.6708185,110.8,7115,1.91,1.58,4.07,262.942,9.3478
286763141.00 ,3.4475935,0.49,3548,0.47,0.465272,4.77,21.0197,9.72334
308778563.00 ,6.8581311,84.39,6605,2.12,1.38,3.92,432.725,10.6006
354285962.00 ,5.6289226,59.24,6683,2.72,1.41,3.72,1111.47,12.4721
22712134.00 ,1.640758,55.8,6262,1.52,1.22,4.16,779.009,12.6502
240714633.00 ,18.0370154,47.55,5400,0.85,0.938,4.55,307.157,12.383
292469572.00 ,3.7077543,92.27,5620.2,1.04,1,4.4,608.995,13.2644
256576519.00 ,17.6037996,7.96,5265,0.96,0.902,4.43,151.713,10.6382
26390980.00 ,5.2556421,317,5061,2.26,,,449.608,13.0735
238751619.00 ,0.8236066,26.22,6202,1.69,1.19,4.06,522.859,11.627
34977731.00 ,13.3673993,66.93,4831,0.93,0.784,4.4,322.06,13.1745
34977731.00 ,405.0756576,63.37,4831,0.93,0.784,4.4,322.06,13.1745
434813314.00 ,9.288704,66.94,4753,0.75,0.764,4.57,217.443,12.4533
456171328.00 ,1106.220834,317,6199,1.67,1.19,4.07,420.683,11.4381
373894336.00 ,4.2234273,317,6696,1.88,1.42,4.04,853.919,12.7859
369907772.00 ,4.2771464,117.33,6707,1.91,1.42,4.03,773.628,12.0782
285233023.00 ,2.8577028,47.3,6240,1.45,1.21,4.2,594.839,12.4487
285505979.00 ,4.7089027,37.96,4351.7,0.85,0.68,4.41,102.382,10.9907
271747067.00 ,2.8976822,317,7006,2.03,1.54,4.01,947.643,13.1987
326809267.00 ,7.1436336,90.81,6604,1.92,1.38,4.01,1175.42,12.8355
177712122.00 ,2.8465714,108.74,4802,0.83,0.78,4.5,340.92,13.2402
186810676.00 ,9.4852479,101.68,3848,0.63,0.60998,4.63,152.219,12.9386
186989177.00 ,3.645356,100.4,5421,1.7,0.94,3.95,802.343,12.9385
320505267.00 ,6.6245939,57.23,5874,1.29,1.064,4.24,623.493,12.8245
445370101.00 ,3.662222,117.81,5826,2.08,1.05,3.82,771.08,12.3693
202869426.00 ,2.4589458,107.51,3810,0.62,0.605207,4.63,323.375,14.6617
301414902.00 ,1.7555108,82.04,4249,0.78,0.664,4.48,263.166,13.3683
412887082.00 ,28.8005547,106.29,6051,1.44,1.13,4.18,604.936,12.6134
353893493.00 ,3.3528597,10.9,3896.8,0.71,0.6,4.51,96.6459,11.8443
52260140.00 ,6.2808216,72.34,5602,1.15,0.991,4.31,502.268,12.9697
470724594.00 ,16.8498547,317,7823,2.14,1.86,4.05,760.641,12.1827
192487723.00 ,4.9570983,317,8120.6,2.62,1.98,3.9,2579.15,13.4257
272218608.00 ,3.1777383,317,7233,2.06,1.62,4.02,980.327,13.3085
354742440.00 ,4.4532909,124.41,5613,2.97,0.99,3.49,751.084,12.0193
444753130.00 ,3.0057526,317,7581,1.74,1.76,4.2,943.154,12.6927
85281192.00 ,4.244335,39.88,3518,0.5,0.493325,4.74,170.038,14.1332
292852583.00 ,5.8310296,41.77,5617.5,0.95,0.994,4.48,184.682,10.8357
12980264.00 ,3.2964006,317,5883,2.09,1.07,3.83,517.51,11.5706
196474344.00 ,3.6360128,317,6358,1.49,1.26,4.19,911.335,13.022
301991463.00 ,2.9086778,101.59,5401,1.18,0.939,4.27,472.785,13.0057
270132709.00 ,4.2807899,98.01,6274,1.65,1.22,4.09,811.05,12.8545
63586213.00 ,4.071096,126.39,6008,1.68,1.11,4.03,773.844,12.6167
372207328.00 ,0.2792211,1.13,3358,0.3,0.272208,4.93,20.5488,10.97
200775844.00 ,3.7307609,37.36,5273.1,0.52,0.904,4.96,310.892,13.3415
307201632.00 ,2.3556749,317,6708,1.75,1.42,4.1,796.313,12.1684
196973090.00 ,10.4612769,68.53,5208.2,0.88,0.886,4.5,345.666,12.6978
249884767.00 ,16.672227,94.84,7025,1.68,1.55,4.18,478.34,11.0888
283845022.00 ,15.2334037,124.25,5675,1.48,1.01,4.1,585.094,12.6447
308120029.00 ,6.8498533,76.54,3522,0.48,0.473309,4.76,139.042,13.7853
415875608.00 ,5.4454541,48.28,5684,1.05,1.01,4.4,617.88,13.228
101133275.00 ,1.6630135,317,6690.3,2.04,1.42,3.97,1274.18,13.3773
5724439.00 ,2.7205913,9.42,5784.6,0.96,1.038,4.49,263.454,11.5517
63718617.00 ,3.8363055,317,5982,2.6,1.1,3.65,729.418,11.4808
407156755.00 ,4.7924038,88.06,6176,2.75,1.18,3.63,680.868,12.0066
327126871.00 ,39.810528,110.81,8796,2.34,2.21,4.04,1002.36,11.5821
381591826.00 ,6.8793455,69.46,3993,0.69,0.653579,4.58,228.091,13.4209
186715217.00 ,1.4491171,82.65,3581,0.6,0.590513,4.65,249.517,14.2955
332496784.00 ,2.5938771,21.74,6110,1.55,1.151,4.12,304.522,10.8179
376765646.00 ,8.2686298,317,6275,2.38,1.22,3.77,785.17,12.2164
285328782.00 ,2.7182588,317,6433,1.59,1.3,4.15,980.978,13.2013
184739529.00 ,9.3568116,124.05,5866,0.61,1.06,4.89,299.126,12.7058
256349966.00 ,14.5877856,74.01,6544,1.66,1.35,4.13,655.707,12.0913
327093061.00 ,3.5297965,317,5846,1.48,1.06,4.12,789.069,13.0366
241062925.00 ,6.2378654,18.85,5301,0.99,0.912,4.41,244.686,11.6424
260040728.00 ,6.3111727,317,5531,1.14,0.973,4.31,508.418,13.4352
467690903.00 ,3.9332583,128.98,6699.9,1.89,1.42,4.04,547.43,11.2367
321258259.00 ,3.6894234,317,5776,1.63,1.04,4.03,720.125,13.3256
470450936.00 ,2.7934699,27.74,5635,1.21,0.999,4.27,350.759,12.2124
266609407.00 ,2.4766677,90.69,6197.6,1.14,1.19,4.4,602.08,13.3199
392674549.00 ,6.7510278,124.79,5024,1.67,,,575.503,12.982
459102737.00 ,7.4562671,33.59,5822,0.95,1.048,4.51,213.45,11.0529
259810421.00 ,2.5048108,106.12,6080,1.62,1.14,4.07,615.476,12.5755
355418639.00 ,18.7541398,93.26,6681.2,1.37,1.414,4.31,512.561,12.0763
98613492.00 ,1.0617107,28.94,5589,1.06,0.987,4.38,317.292,11.8275
9136777.00 ,3.7799201,317,6121.6,1.14,1.156,4.38,374.605,11.8848
122881136.00 ,5.1941869,82.07,6085.6,1.08,1.14,4.43,621.191,13.2012
259708416.00 ,5.3802465,119.84,6476.4,1.98,1.32,3.97,858.675,12.566
267617257.00 ,2.4398136,86.28,8184.6,1.67,2,4.29,1055.41,13.0074
458987621.00 ,1.9765848,59.61,6799,1.25,1.46,4.41,346.061,11.6033
450308346.00 ,5.9419732,104.22,5206,0.81,0.885,4.56,364.939,13.4852
148514918.00 ,6.0602101,84.72,6252,1.22,1.21,4.35,755.957,13.3133
311284709.00 ,6.583694,317,6600.9,2.45,1.38,3.8,809.782,11.6603
407517154.00 ,25.8866192,87.47,5326,0.8,0.92,4.6,390.021,13.2114
272994016.00 ,3.0496565,123.66,5568,1.5,0.98,4.08,617.476,13.4756
279851358.00 ,18.893475,317,13896,,,,612.388,10.9113
259502942.00 ,2.1653281,41.72,3510,0.54,0.532327,4.71,216.77,14.4594
274002141.00 ,1.6197991,87.93,3192,0.31,0.282616,4.92,100.741,14.5853
274472658.00 ,13.2329062,44.11,6461.3,1.67,1.313,4.11,445.311,11.4974
251705938.00 ,2.9124991,317,6051,1.89,1.13,3.94,534.894,12.0907
279725262.00 ,1.8597817,117.89,5751,1.35,1.03,4.19,431.523,12.0402
115899725.00 ,6.5587386,7.09,4337,0.66,0.68,4.63,93.6289,11.3035
286951368.00 ,4.9613647,317,6592,1.72,1.37,4.1,767.899,12.5799
468501184.00 ,4.5944948,317,5890,1.3,1.07,4.24,515.735,12.7022
390410937.00 ,3.0679061,317,6632,1.7,1.39,4.12,913,13.1429
9441591.00 ,4.7185893,104.99,6039.7,2.06,1.12,3.86,823.754,12.7346
187532854.00 ,1.6513066,66.5,5887.6,1.47,1.068,4.13,536.017,12.2059
251594291.00 ,12.9589981,98.02,5925,0.94,1.08,4.52,489.542,13.4948
450308271.00 ,1.5057127,100.86,4335,0.64,0.678,4.65,173.849,12.8552
458890024.00 ,5.1404883,27.53,5155,0.93,0.871,4.44,240.108,11.8123
470653603.00 ,8.9270275,18.81,5492,0.85,0.963,4.56,149.566,10.7233
367522211.00 ,35.3712924,112.54,6702,1.32,1.42,4.35,708.125,12.6924
328513434.00 ,1.7904917,88.99,3425,0.46,0.453737,4.78,171.319,14.4506
16550540.00 ,2.4810218,58.02,3691,0.6,0.584702,4.65,259.341,14.394
16552586.00 ,2.8895991,317,6451.9,1.51,1.31,4.19,1216.71,13.4358
138344895.00 ,6.2663565,102.12,6316,1.22,1.24,4.36,776.855,13.0817
459982699.00 ,1.1669652,107.44,3452,0.48,0.474555,4.76,240.373,14.9787
16776356.00 ,1.3940614,317,5402,0.98,0.94,4.43,557.187,13.3476
239159011.00 ,15.8034785,317,6039.2,1.49,1.12,4.14,791.689,12.7613
318071201.00 ,5.2434358,317,6174,1.37,1.18,4.24,836.498,13.032
171922657.00 ,5.01345,62.91,5505.9,1.07,0.97,4.36,513.641,12.9713
88460991.00 ,6.9603975,96.24,5837,1.36,1.05,4.2,658.966,12.7094
147821208.00 ,9.5315703,7.35,5022,0.77,0.835,4.59,186.229,11.7801
309512152.00 ,13.026976,317,5817.2,1.46,1.05,4.13,606.491,12.5085
191998744.00 ,2.8140328,111.16,7487.8,2.22,1.72,3.98,896.944,11.475
73244652.00 ,8.2100724,317,6427,1.96,1.3,3.97,720.484,11.8431
359629653.00 ,1.6707289,317,5041,0.93,0.84,4.43,430.356,13.1766
353586703.00 ,3.0043128,101.42,6405,1.17,1.29,4.41,502.17,12.1953
287207371.00 ,12.6427441,82.04,5605,1.76,0.99,3.94,958.967,13.1843
88999533.00 ,5.0358501,317,7455,2.57,1.71,3.85,1533.65,12.349
150470555.00 ,3.0199448,317,,,,,848.343,12.6839
265076459.00 ,3.4053234,101.62,6111,1.32,1.15,4.26,552.846,12.23
94405787.00 ,742.682809,65.45,5931,0.98,1.082,4.49,517.363,12.9298
141395223.00 ,3.7442969,59.47,5114,0.92,0.86,4.45,312.797,12.4628
142908390.00 ,6.7392054,57.61,4557,0.77,0.719,4.52,190.315,12.2657
31605271.00 ,2.2314165,95.56,4956.1,0.75,0.817,4.59,322.174,13.0461
97925605.00 ,8.9913818,83.38,5863,1.88,1.06,3.92,671.665,12.1158
452867348.00 ,8.0924283,86.22,3821,0.69,0.657426,4.58,268.499,13.9983
97279971.00 ,1.5304279,317,6476,1.72,1.32,4.09,734.456,12.2411
142916753.00 ,5.1491091,110.23,6648,1.46,1.399,4.25,839.513,12.6159
106829921.00 ,8.2165446,42.13,6114,1.09,1.152,4.43,653.557,13.075
176082442.00 ,3.9802888,93.86,5991,1.52,1.1,4.12,934.231,13.1167
170466784.00 ,10.8310228,90.4,5524.8,0.98,0.97,4.44,490.336,12.9494
169191182.00 ,17.7607727,18.63,6180.8,1.31,1.182,4.28,238.113,10.3377
157050713.00 ,20.8380576,78.49,6165,1.03,1.17,4.48,662.479,13.4164
106626059.00 ,8.2330943,317,,,,,824.51,13.097
95191643.00 ,3.3458255,317,6089,1.75,1.14,4.01,577.753,11.7024
36022284.00 ,4.6478092,94.22,5510,1.19,0.967,4.28,474.94,12.5598
144037593.00 ,4.160454,81.39,5963,1.16,1.09,4.34,649.613,12.9149
143526233.00 ,6.9615164,80.46,5994,1.37,1.1,4.2,634.712,12.4877
107617930.00 ,3.750778,317,6751,1.54,1.44,4.22,1182.83,13.2808
140740440.00 ,3.7521603,60.52,5917,1.19,1.08,4.32,577.888,12.6968
141458054.00 ,1.364829,317,6392,1.85,1.28,4.01,1370.47,13.3579
98159959.00 ,2.0396825,44.17,6559,1.22,1.36,4.4,873.87,13.2535
107776260.00 ,12.1422411,95.25,6716,1.83,1.428,4.07,792.402,11.9634
142420436.00 ,3.8801586,108.6,6371,1.43,1.27,4.23,996.119,13.1896
22972676.00 ,18.372561,53.73,5822,1.53,1.05,4.09,601.941,12.4642
238914510.00 ,1.6763835,317,6087,1.52,1.14,4.13,972.897,13.1815
348501452.00 ,2.4257176,53.37,6658,1.85,1.4,4.05,873.301,12.3056
50211272.00 ,3.6024986,70.39,3967,0.67,0.641581,4.59,333.252,14.329
54141697.00 ,3.5423487,53.61,6195,1.15,1.19,4.39,735.252,13.1583
141933255.00 ,3.356169,84.81,5941,1.08,1.09,4.41,552.368,12.7819
266486214.00 ,741.9398361,68.06,5589,1.68,0.99,3.99,409.7,11.3461
32296259.00 ,2.7775786,18.34,3982,0.66,0.631665,4.6,128.006,12.2757
60189629.00 ,6.1161423,36.58,5858,1.31,1.06,4.23,288.377,11.0464
290415036.00 ,6.1879019,105.8,5925.5,1.17,1.08,4.33,568.421,12.6738
139707575.00 ,8.31001,317,6649,2.48,1.4,3.79,854.485,11.6147
332383229.00 ,16.1268294,8.92,4833,0.77,0.78,4.56,93.0359,10.4099
122981686.00 ,2.9896663,317,6689.6,1.67,1.42,4.15,840.511,12.2879
348297468.00 ,3.8190051,82.08,6379,1.61,1.27,4.13,546.411,11.5876
422031406.00 ,4.5579065,85.47,4977,0.81,0.82,4.54,273.991,12.5605
97921547.00 ,2.8279716,317,6707,1.48,1.7,4.1,437.855,11.1007
125563127.00 ,9.9872075,75.43,6453,1.75,1.31,4.07,644.794,11.8052
97588014.00 ,12.2925281,127.77,6019,1.49,1.11,4.14,991.268,13.3362
323569398.00 ,26.3926606,52.87,5543,0.99,0.98,4.44,345.036,12.2099
122798633.00 ,4.2240015,92.52,3724,0.59,0.58275,4.66,230.066,14.1224
347442932.00 ,0.6646521,64.94,6256,0.97,1.22,4.55,707.586,13.346
320411045.00 ,14.8442674,39.68,5920,0.96,1.08,4.51,386.879,12.3239
168936945.00 ,2.4404127,101.64,3356,0.45,0.451014,4.78,215.005,14.9728
47244580.00 ,3.6092665,36.54,4823,0.79,0.782,4.53,296.583,12.9007
150559728.00 ,5.495078,73.09,6852,1.5,1.48,4.26,1011.08,13.3935
7562528.00 ,5.2477739,54.88,5647,1.1,1.002,4.36,538.47,12.8743
66242670.00 ,6.8688474,110.2,6621,1.98,1.39,3.99,1344.25,13.0537
146413471.00 ,22.5012924,22.21,5443,0.9,0.95,4.51,182.45,11.0427
146413471.00 ,10.9835772,13.19,5443,0.9,0.95,4.51,182.45,11.0427
255588086.00 ,0.897037766,,5811,1.847579956,1.11,3.78,409.393,10.9421
270456887.00 ,2.268593204,,6763,1.337339997,1.33,4.23,530.397,11.8895
328502522.00 ,414.1850398,,6080.7,1.414299965,1.138,4.19,263.807,10.4475
2507547.00 ,9.783036956,,6200.93,2.091350079,1.19,3.87276,66.5884,6.4843
238317637.00 ,5.1494363,,5588,1.13,1.06,4.27,186.742,10.3823
93862917.00 ,4.4044418,,5754,1.04,1.04,4.41,299.878,11.601
123133954.00 ,4.064628,,6876,,,4.15,631.411,11.139
453009027.00 ,3.8720204,,6976,1.83,1.36,4.1,761.889,11.9319
180989820.00 ,9.873883874,,6543.5,1.518740058,1.59,4.17,476.611,11.2854
